transaction_id,date,customer_id,customer_segment,customer_since,product_category,product_name,quantity,unit_price,discount_rate,discount_amount,revenue,region,city,sales_channel,salesperson,month,quarter,year,day_of_week,is_weekend,customer_tenure_days
TXN_00004818,2024-12-12 00:03:20.865983,CUST_001274,Premium,2024-06-05 00:03:20.865983,Clothing,Jeans,1,147.03,0.0,0.0,200.91,North America,New York,Online,Jack Moore,12,4,2024,Thursday,False,190
TXN_00003677,2024-12-12 00:03:20.865983,CUST_002297,Student,2023-01-22 00:03:20.865983,Home & Garden,Decorative Item,1,762.7,0.0,0.0,1114.39,Asia Pacific,Seoul,Online,Alex Lewis,12,4,2024,Thursday,False,690
TXN_00002456,2024-12-12 00:03:20.865983,CUST_002173,Premium,2024-04-10 00:03:20.865983,Electronics,Headphones,13,976.4,0.0,0.0,17911.59,Europe,Madrid,Mobile App,Mark Garcia,12,4,2024,Thursday,False,246
TXN_00002248,2024-12-12 00:03:20.865983,CUST_001905,Student,2024-04-16 00:03:20.865983,Clothing,T-Shirt,3,22.36,0.0,0.0,91.36,Latin America,Mexico City,Online,Jane Walker,12,4,2024,Thursday,False,240
TXN_00006071,2024-12-12 00:03:20.865983,CUST_002071,Premium,2023-11-23 00:03:20.865983,Books,Children's Book,2,55.55,0.0,0.0,159.49,North America,Los Angeles,Online,Tom Martin,12,4,2024,Thursday,False,385
TXN_00009840,2024-12-12 00:03:20.865983,CUST_000607,Premium,2023-04-06 00:03:20.865983,Home & Garden,Bedding,3,958.34,0.0,0.0,3917.68,Asia Pacific,Bangkok,Online,David Garcia,12,4,2024,Thursday,False,616
TXN_00002839,2024-12-12 00:03:20.865983,CUST_002953,Standard,2023-09-18 00:03:20.865983,Clothing,T-Shirt,3,119.72,0.0,0.0,492.06,Asia Pacific,Mumbai,Online,David Allen,12,4,2024,Thursday,False,451
TXN_00008596,2024-12-12 00:03:20.865983,CUST_002628,Student,2024-05-30 00:03:20.865983,Clothing,Jacket,1,180.45,0.0,0.0,253.64,North America,Chicago,Online,Tom Lewis,12,4,2024,Thursday,False,196
TXN_00005393,2024-12-13 00:03:20.865983,CUST_002390,Premium,2023-08-11 00:03:20.865983,Sports,Outdoor Gear,3,340.01,0.0,0.0,1453.09,Latin America,Bogotá,Retail Store,Chris Lewis,12,4,2024,Friday,False,490
TXN_00003511,2024-12-13 00:03:20.865983,CUST_001044,Budget,2024-10-31 00:03:20.865983,Sports,Exercise Bike,3,303.7,0.0,0.0,1243.94,Europe,Rome,Mobile App,Sarah Jackson,12,4,2024,Friday,False,43
TXN_00000610,2024-12-13 00:03:20.865983,CUST_001557,Corporate,2024-01-16 00:03:20.865983,Sports,Exercise Bike,1,428.92,0.0,0.0,594.43,Europe,Berlin,Retail Store,John Hall,12,4,2024,Friday,False,332
TXN_00005336,2024-12-13 00:03:20.865983,CUST_002512,Student,2023-02-05 00:03:20.865983,Books,Educational,1,78.25,0.1448,15.51,91.58,Europe,Paris,Online,Tom Walker,12,4,2024,Friday,False,677
TXN_00001748,2024-12-13 00:03:20.865983,CUST_001768,Corporate,2024-05-19 00:03:20.865983,Electronics,Laptop,2,1944.46,0.0,0.0,5714.95,Latin America,Buenos Aires,Mobile App,Steve Rodriguez,12,4,2024,Friday,False,208
TXN_00004485,2024-12-13 00:03:20.865983,CUST_002999,Budget,2023-01-17 00:03:20.865983,Home & Garden,Tools,3,211.59,0.0,0.0,881.57,North America,Toronto,Online,Kate Thomas,12,4,2024,Friday,False,696
TXN_00000156,2024-12-13 00:03:20.865983,CUST_000582,Corporate,2023-09-30 00:03:20.865983,Sports,Yoga Mat,2,157.82,0.2313,105.73,351.4,Latin America,Mexico City,Online,Sarah White,12,4,2024,Friday,False,440
TXN_00007273,2024-12-13 00:03:20.865983,CUST_000364,Student,2024-03-18 00:03:20.865983,Clothing,Sneakers,2,110.79,0.0,0.0,314.64,Europe,London,Phone Order,Steve Lee,12,4,2024,Friday,False,270
TXN_00008116,2024-12-13 00:03:20.865983,CUST_000077,Budget,2024-04-21 00:03:20.865983,Clothing,T-Shirt,1,40.36,0.059,3.45,55.13,Latin America,Buenos Aires,Online,Chris Anderson,12,4,2024,Friday,False,236
TXN_00005440,2024-12-13 00:03:20.865983,CUST_000359,Premium,2023-05-04 00:03:20.865983,Clothing,Dress,1,289.47,0.0,0.0,388.95,North America,Toronto,Online,Mike Moore,12,4,2024,Friday,False,589
TXN_00008662,2024-12-14 00:03:20.865983,CUST_002692,Standard,2023-07-13 00:03:20.865983,Electronics,Camera,2,651.19,0.0,0.0,1712.28,Latin America,Lima,Retail Store,Sarah Johnson,12,4,2024,Saturday,True,520
TXN_00003886,2024-12-14 00:03:20.865983,CUST_002781,Student,2022-12-28 00:03:20.865983,Clothing,Jeans,1,198.11,0.0,0.0,252.42,Europe,Paris,Online,Amy Smith,12,4,2024,Saturday,True,717
TXN_00009201,2024-12-14 00:03:20.865983,CUST_000947,Corporate,2024-05-07 00:03:20.865983,Electronics,Headphones,2,1764.19,0.0,0.0,4613.62,Latin America,Buenos Aires,Partner Store,Lucy Harris,12,4,2024,Saturday,True,221
TXN_00004349,2024-12-14 00:03:20.865983,CUST_000821,Corporate,2024-07-28 00:03:20.865983,Sports,Outdoor Gear,1,434.4,0.0,0.0,559.09,Europe,Amsterdam,Mobile App,Mike Brown,12,4,2024,Saturday,True,139
TXN_00004016,2024-12-14 00:03:20.865983,CUST_001588,Student,2023-08-23 00:03:20.865983,Clothing,Sweater,3,270.53,0.0,0.0,982.71,Europe,Madrid,Online,Kate Hall,12,4,2024,Saturday,True,479
TXN_00009303,2024-12-14 00:03:20.865983,CUST_000961,Student,2023-09-06 00:03:20.865983,Sports,Sports Shoes,3,48.82,0.1499,29.03,164.67,Latin America,Lima,Mobile App,Paul Allen,12,4,2024,Saturday,True,465
TXN_00003307,2024-12-14 00:03:20.865983,CUST_000532,Premium,2024-06-09 00:03:20.865983,Clothing,Sneakers,3,87.34,0.0,0.0,331.36,Asia Pacific,Bangkok,Online,Paul Rodriguez,12,4,2024,Saturday,True,188
TXN_00007174,2024-12-14 00:03:20.865983,CUST_002778,Student,2024-07-09 00:03:20.865983,Home & Garden,Kitchen Appliance,3,945.39,0.0,0.0,3437.7,Europe,Berlin,Phone Order,Tom Johnson,12,4,2024,Saturday,True,158
TXN_00001388,2024-12-14 00:03:20.865983,CUST_001843,Budget,2023-05-03 00:03:20.865983,Sports,Yoga Mat,1,153.07,0.0,0.0,189.11,Asia Pacific,Tokyo,Online,Steve Taylor,12,4,2024,Saturday,True,591
TXN_00007767,2024-12-14 00:03:20.865983,CUST_001414,Standard,2024-12-14 00:03:20.865983,Sports,Outdoor Gear,1,306.58,0.0,0.0,373.21,Latin America,Buenos Aires,Mobile App,Tom Rodriguez,12,4,2024,Saturday,True,0
TXN_00006174,2024-12-14 00:03:20.865983,CUST_001642,Budget,2024-04-30 00:03:20.865983,Clothing,Sweater,1,269.42,0.0518,18.39,336.5,Latin America,Mexico City,Online,Nina Allen,12,4,2024,Saturday,True,228
TXN_00009015,2024-12-14 00:03:20.865983,CUST_000934,Budget,2024-01-15 00:03:20.865983,Sports,Team Jersey,3,257.17,0.0665,61.71,866.24,Europe,Madrid,Retail Store,Lucy Brown,12,4,2024,Saturday,True,334
TXN_00007053,2024-12-14 00:03:20.865983,CUST_001204,Budget,2024-12-09 00:03:20.865983,Home & Garden,Plants,2,469.73,0.0,0.0,1176.86,Asia Pacific,Seoul,Mobile App,Lisa Garcia,12,4,2024,Saturday,True,5
TXN_00005019,2024-12-14 00:03:20.865983,CUST_001198,Standard,2023-07-27 00:03:20.865983,Books,Fiction,1,66.89,0.0,0.0,87.97,Asia Pacific,Tokyo,Online,Paul Allen,12,4,2024,Saturday,True,506
TXN_00003143,2024-12-14 00:03:20.865983,CUST_002841,Budget,2024-11-04 00:03:20.865983,Electronics,Tablet,3,1609.95,0.0,0.0,5894.33,Latin America,Santiago,Retail Store,Lucy Harris,12,4,2024,Saturday,True,40
TXN_00009835,2024-12-15 00:03:20.865983,CUST_002596,Student,2023-01-04 00:03:20.865983,Electronics,Smartphone,3,1861.3,0.0,0.0,7325.62,North America,Toronto,Online,Lisa Smith,12,4,2024,Sunday,True,711
TXN_00001419,2024-12-15 00:03:20.865983,CUST_002682,Premium,2023-10-15 00:03:20.865983,Sports,Fitness Equipment,2,181.73,0.0,0.0,469.58,North America,Toronto,Online,Steve Davis,12,4,2024,Sunday,True,427
TXN_00006277,2024-12-15 00:03:20.865983,CUST_002183,Student,2023-09-02 00:03:20.865983,Sports,Fitness Equipment,3,272.58,0.0,0.0,1037.04,Asia Pacific,Tokyo,Phone Order,Eva Smith,12,4,2024,Sunday,True,470
TXN_00008982,2024-12-15 00:03:20.865983,CUST_002012,Premium,2023-08-23 00:03:20.865983,Clothing,Jeans,3,152.5,0.0,0.0,571.08,North America,Houston,Online,Lisa Taylor,12,4,2024,Sunday,True,480
TXN_00008424,2024-12-15 00:03:20.865983,CUST_000608,Budget,2023-12-11 00:03:20.865983,Home & Garden,Bedding,2,857.05,0.0,0.0,2125.01,Asia Pacific,Bangkok,Online,Lucy Johnson,12,4,2024,Sunday,True,370
TXN_00006544,2024-12-15 00:03:20.865983,CUST_002824,Premium,2024-08-16 00:03:20.865983,Sports,Exercise Bike,31,421.43,0.0,0.0,16518.05,Asia Pacific,Seoul,Mobile App,Emma Hall,12,4,2024,Sunday,True,121
TXN_00009805,2024-12-15 00:03:20.865983,CUST_001077,Student,2023-03-16 00:03:20.865983,Books,Self-Help,1,35.17,0.0,0.0,46.07,Latin America,Santiago,Mobile App,Eva Allen,12,4,2024,Sunday,True,640
TXN_00009748,2024-12-15 00:03:20.865983,CUST_002575,Premium,2024-11-11 00:03:20.865983,Electronics,Smart Watch,1,1522.55,0.0,0.0,2008.29,Latin America,Mexico City,Mobile App,Lucy Smith,12,4,2024,Sunday,True,34
TXN_00009913,2024-12-15 00:03:20.865983,CUST_000592,Corporate,2024-05-28 00:03:20.865983,Sports,Exercise Bike,1,76.95,0.0,0.0,94.13,Asia Pacific,Sydney,Phone Order,Kate Walker,12,4,2024,Sunday,True,201
TXN_00005653,2024-12-15 00:03:20.865983,CUST_000366,Standard,2023-07-07 00:03:20.865983,Electronics,Smartphone,3,1793.38,0.0,0.0,6603.22,Europe,Rome,Online,Amy Hall,12,4,2024,Sunday,True,527
TXN_00006957,2024-12-15 00:03:20.865983,CUST_002414,Budget,2024-09-27 00:03:20.865983,Home & Garden,Kitchen Appliance,1,430.42,0.0,0.0,547.55,North America,Chicago,Retail Store,Anna Hall,12,4,2024,Sunday,True,79
TXN_00000110,2024-12-15 00:03:20.865983,CUST_000957,Corporate,2024-11-26 00:03:20.865983,Electronics,Smartphone,2,1003.46,0.0,0.0,2454.34,Latin America,Bogotá,Online,Jane Thomas,12,4,2024,Sunday,True,19
TXN_00006151,2024-12-15 00:03:20.865983,CUST_001089,Standard,2023-07-03 00:03:20.865983,Clothing,T-Shirt,44,95.94,0.0,0.0,5056.93,Europe,London,Retail Store,John Rodriguez,12,4,2024,Sunday,True,531
TXN_00002060,2024-12-15 00:03:20.865983,CUST_001040,Standard,2024-08-09 00:03:20.865983,Clothing,Jacket,1,45.29,0.1761,9.95,46.56,Europe,Amsterdam,Online,Paul Hall,12,4,2024,Sunday,True,128
TXN_00007936,2024-12-15 00:03:20.865983,CUST_001187,Corporate,2023-07-27 00:03:20.865983,Electronics,Headphones,1,1874.99,0.0,0.0,2270.37,Europe,London,Online,Steve Davis,12,4,2024,Sunday,True,507
TXN_00009012,2024-12-15 00:03:20.865983,CUST_002542,Student,2024-09-11 00:03:20.865983,Electronics,Smartphone,1,1217.04,0.0,0.0,1510.97,North America,Chicago,Retail Store,Jane Harris,12,4,2024,Sunday,True,95
TXN_00008054,2024-12-15 00:03:20.865983,CUST_001506,Corporate,2023-10-09 00:03:20.865983,Books,Fiction,2,45.07,0.0931,10.23,99.64,Latin America,Lima,Online,Amy Allen,12,4,2024,Sunday,True,433
TXN_00007977,2024-12-15 00:03:20.865983,CUST_001297,Budget,2024-05-15 00:03:20.865983,Electronics,Camera,3,1930.87,0.0,0.0,7125.84,North America,New York,Online,John Hall,12,4,2024,Sunday,True,214
TXN_00001143,2024-12-15 00:03:20.865983,CUST_001598,Budget,2024-03-12 00:03:20.865983,Electronics,Smartphone,1,893.99,0.0,0.0,1130.72,Latin America,Buenos Aires,Phone Order,Alex Martin,12,4,2024,Sunday,True,278
TXN_00005105,2024-12-16 00:03:20.865983,CUST_002807,Premium,2023-01-02 00:03:20.865983,Electronics,Laptop,2,864.0,0.0,0.0,2440.89,Latin America,Buenos Aires,Mobile App,Sarah Lewis,12,4,2024,Monday,False,714
TXN_00009092,2024-12-16 00:03:20.865983,CUST_002412,Budget,2024-02-18 00:03:20.865983,Clothing,Jeans,3,147.85,0.0,0.0,610.22,Asia Pacific,Tokyo,Online,Paul Wilson,12,4,2024,Monday,False,302
TXN_00007756,2024-12-16 00:03:20.865983,CUST_002019,Student,2023-12-06 00:03:20.865983,Electronics,Tablet,1,489.0,0.202,143.83,568.11,North America,Toronto,Online,Chris Taylor,12,4,2024,Monday,False,376
TXN_00009123,2024-12-16 00:03:20.865983,CUST_001463,Corporate,2022-12-26 00:03:20.865983,Clothing,Sneakers,1,46.73,0.0,0.0,66.38,Europe,Rome,Online,Jane Davis,12,4,2024,Monday,False,721
TXN_00002295,2024-12-16 00:03:20.865983,CUST_001114,Budget,2024-05-27 00:03:20.865983,Clothing,T-Shirt,45,139.76,0.0,0.0,8383.7,Latin America,Lima,Online,Kate Rodriguez,12,4,2024,Monday,False,203
TXN_00005898,2024-12-16 00:03:20.865983,CUST_001882,Premium,2024-07-05 00:03:20.865983,Clothing,Sweater,1,35.15,0.0,0.0,48.29,North America,Chicago,Mobile App,David Hall,12,4,2024,Monday,False,164
TXN_00008414,2024-12-16 00:03:20.865983,CUST_001583,Budget,2024-04-06 00:03:20.865983,Clothing,T-Shirt,12,51.84,0.223,201.31,701.59,Latin America,São Paulo,Phone Order,Paul Garcia,12,4,2024,Monday,False,254
TXN_00006940,2024-12-16 00:03:20.865983,CUST_002627,Corporate,2024-03-23 00:03:20.865983,Electronics,Tablet,3,621.5,0.0,0.0,2611.17,Asia Pacific,Bangkok,Online,Lucy Lee,12,4,2024,Monday,False,268
TXN_00005327,2024-12-16 00:03:20.865983,CUST_002868,Premium,2023-06-01 00:03:20.865983,Sports,Fitness Equipment,1,184.34,0.0,0.0,264.7,Europe,Rome,Phone Order,John Davis,12,4,2024,Monday,False,564
TXN_00008882,2024-12-16 00:03:20.865983,CUST_002237,Student,2024-02-06 00:03:20.865983,Sports,Outdoor Gear,26,55.41,0.0,0.0,1956.1,Asia Pacific,Tokyo,Phone Order,Amy Anderson,12,4,2024,Monday,False,314
TXN_00000520,2024-12-17 00:03:20.865983,CUST_000487,Budget,2024-04-23 00:03:20.865983,Electronics,Camera,1,638.55,0.2423,225.0,703.56,Asia Pacific,Bangkok,Mobile App,Steve Anderson,12,4,2024,Tuesday,False,238
TXN_00005449,2024-12-17 00:03:20.865983,CUST_002567,Student,2023-02-28 00:03:20.865983,Clothing,Jeans,1,25.9,0.0,0.0,36.69,North America,Vancouver,Phone Order,Mark Harris,12,4,2024,Tuesday,False,658
TXN_00005423,2024-12-17 00:03:20.865983,CUST_000557,Budget,2023-04-17 00:03:20.865983,Sports,Outdoor Gear,25,282.75,0.0,0.0,10115.2,Latin America,São Paulo,Retail Store,Alex Lewis,12,4,2024,Tuesday,False,610
TXN_00002289,2024-12-17 00:03:20.865983,CUST_001465,Corporate,2024-11-30 00:03:20.865983,Books,Biography,3,76.97,0.0,0.0,316.68,Asia Pacific,Mumbai,Online,Lisa Allen,12,4,2024,Tuesday,False,17
TXN_00008686,2024-12-17 00:03:20.865983,CUST_002846,Standard,2023-02-21 00:03:20.865983,Clothing,Jacket,3,236.41,0.0,0.0,1020.73,Latin America,Bogotá,Retail Store,Lisa Johnson,12,4,2024,Tuesday,False,665
TXN_00003367,2024-12-17 00:03:20.865983,CUST_001771,Standard,2023-09-10 00:03:20.865983,Books,Fiction,1,66.49,0.0,0.0,93.3,Europe,Rome,Mobile App,David Martin,12,4,2024,Tuesday,False,464
TXN_00003728,2024-12-17 00:03:20.865983,CUST_002328,Corporate,2024-03-26 00:03:20.865983,Sports,Team Jersey,2,76.14,0.0,0.0,209.07,Asia Pacific,Tokyo,Retail Store,Mark Harris,12,4,2024,Tuesday,False,266
TXN_00002193,2024-12-17 00:03:20.865983,CUST_001498,Budget,2024-05-07 00:03:20.865983,Books,Biography,2,70.43,0.1184,23.07,171.76,Europe,Paris,Partner Store,Tom Jackson,12,4,2024,Tuesday,False,224
TXN_00001576,2024-12-17 00:03:20.865983,CUST_001806,Corporate,2023-06-03 00:03:20.865983,Sports,Outdoor Gear,2,51.81,0.0,0.0,143.6,North America,Chicago,Online,Nina Rodriguez,12,4,2024,Tuesday,False,563
TXN_00009608,2024-12-18 00:03:20.865983,CUST_001612,Budget,2023-06-17 00:03:20.865983,Electronics,Camera,3,1472.48,0.0,0.0,5994.65,North America,New York,Online,Chris Brown,12,4,2024,Wednesday,False,550
TXN_00007667,2024-12-18 00:03:20.865983,CUST_000617,Student,2023-02-21 00:03:20.865983,Clothing,Dress,1,121.01,0.0,0.0,167.6,Europe,Rome,Mobile App,Tom Harris,12,4,2024,Wednesday,False,666
TXN_00000908,2024-12-18 00:03:20.865983,CUST_000813,Corporate,2023-03-02 00:03:20.865983,Electronics,Smart Watch,1,309.01,0.0,0.0,434.06,Europe,Paris,Mobile App,John Taylor,12,4,2024,Wednesday,False,657
TXN_00001738,2024-12-18 00:03:20.865983,CUST_001557,Standard,2023-04-01 00:03:20.865983,Clothing,Sneakers,1,114.89,0.0,0.0,156.39,North America,Chicago,Retail Store,Steve Hall,12,4,2024,Wednesday,False,627
TXN_00004176,2024-12-18 00:03:20.865983,CUST_000468,Student,2024-03-23 00:03:20.865983,Books,Biography,2,55.34,0.0,0.0,152.14,Latin America,Lima,Online,Anna Brown,12,4,2024,Wednesday,False,270
TXN_00005263,2024-12-18 00:03:20.865983,CUST_000449,Standard,2024-10-14 00:03:20.865983,Electronics,Smartphone,2,605.21,0.0,0.0,1675.5,North America,Chicago,Online,Amy Hall,12,4,2024,Wednesday,False,65
TXN_00002634,2024-12-18 00:03:20.865983,CUST_001185,Budget,2024-01-14 00:03:20.865983,Clothing,Sweater,1,193.64,0.0,0.0,278.27,North America,Chicago,Online,Sarah Lee,12,4,2024,Wednesday,False,339
TXN_00007592,2024-12-18 00:03:20.865983,CUST_002907,Standard,2023-09-07 00:03:20.865983,Electronics,Tablet,40,858.38,0.0,0.0,47526.02,Latin America,São Paulo,Online,Jane Rodriguez,12,4,2024,Wednesday,False,468
TXN_00002760,2024-12-18 00:03:20.865983,CUST_001075,Standard,2023-03-23 00:03:20.865983,Books,Educational,1,39.94,0.0,0.0,58.45,Latin America,Lima,Online,Lucy Smith,12,4,2024,Wednesday,False,636
TXN_00000696,2024-12-18 00:03:20.865983,CUST_000546,Premium,2022-12-23 00:03:20.865983,Books,Biography,1,12.89,0.0,0.0,17.92,Europe,Rome,Retail Store,Eva Thomas,12,4,2024,Wednesday,False,726
TXN_00007677,2024-12-18 00:03:20.865983,CUST_001030,Standard,2024-09-08 00:03:20.865983,Clothing,T-Shirt,1,23.43,0.0,0.0,33.03,Latin America,São Paulo,Online,Mike Rodriguez,12,4,2024,Wednesday,False,101
TXN_00007362,2024-12-19 00:03:20.865983,CUST_002479,Student,2023-03-18 00:03:20.865983,Home & Garden,Decorative Item,2,105.23,0.0,0.0,288.67,Europe,Rome,Retail Store,Eva Hall,12,4,2024,Thursday,False,642
TXN_00002663,2024-12-19 00:03:20.865983,CUST_001554,Budget,2024-02-08 00:03:20.865983,Books,Fiction,3,32.99,0.0,0.0,134.17,Latin America,Buenos Aires,Phone Order,Amy Lewis,12,4,2024,Thursday,False,315
TXN_00009632,2024-12-19 00:03:20.865983,CUST_001116,Standard,2023-10-23 00:03:20.865983,Clothing,Jeans,3,212.41,0.0,0.0,867.11,North America,New York,Phone Order,Paul White,12,4,2024,Thursday,False,423
TXN_00009722,2024-12-19 00:03:20.865983,CUST_000562,Student,2023-02-26 00:03:20.865983,Sports,Yoga Mat,3,457.6,0.0,0.0,1915.33,Latin America,Lima,Online,Tom Brown,12,4,2024,Thursday,False,662
TXN_00004513,2024-12-19 00:03:20.865983,CUST_002392,Standard,2023-01-16 00:03:20.865983,Sports,Team Jersey,48,369.41,0.0,0.0,24037.02,Europe,Madrid,Retail Store,Mark Thomas,12,4,2024,Thursday,False,703
TXN_00004274,2024-12-19 00:03:20.865983,CUST_000953,Corporate,2023-10-07 00:03:20.865983,Electronics,Camera,3,569.04,0.0,0.0,2348.75,Latin America,Buenos Aires,Online,Lucy Brown,12,4,2024,Thursday,False,439
TXN_00003582,2024-12-19 00:03:20.865983,CUST_001480,Budget,2023-09-15 00:03:20.865983,Home & Garden,Furniture,16,464.48,0.0,0.0,10713.06,North America,New York,Online,Alex White,12,4,2024,Thursday,False,461
TXN_00008568,2024-12-19 00:03:20.865983,CUST_001372,Premium,2023-11-01 00:03:20.865983,Home & Garden,Decorative Item,1,782.42,0.0,0.0,1058.27,Europe,London,Phone Order,Alex Lee,12,4,2024,Thursday,False,414
TXN_00003375,2024-12-19 00:03:20.865983,CUST_002738,Premium,2024-11-15 00:03:20.865983,Electronics,Laptop,3,297.0,0.0,0.0,1195.45,Latin America,Buenos Aires,Online,Sarah White,12,4,2024,Thursday,False,34
TXN_00007619,2024-12-19 00:03:20.865983,CUST_001365,Student,2023-05-14 00:03:20.865983,Electronics,Headphones,3,542.42,0.0,0.0,2282.52,Asia Pacific,Sydney,Online,Sarah Harris,12,4,2024,Thursday,False,585
TXN_00005457,2024-12-19 00:03:20.865983,CUST_002334,Corporate,2023-02-03 00:03:20.865983,Home & Garden,Kitchen Appliance,3,423.83,0.0,0.0,1696.47,Latin America,Santiago,Phone Order,Mark Smith,12,4,2024,Thursday,False,685
TXN_00009442,2024-12-19 00:03:20.865983,CUST_001014,Corporate,2023-07-08 00:03:20.865983,Books,Non-Fiction,3,76.97,0.0,0.0,319.79,Asia Pacific,Sydney,Phone Order,John Davis,12,4,2024,Thursday,False,530
TXN_00006503,2024-12-19 00:03:20.865983,CUST_001002,Student,2023-09-14 00:03:20.865983,Home & Garden,Tools,3,846.51,0.0,0.0,3653.52,Asia Pacific,Singapore,Retail Store,Emma White,12,4,2024,Thursday,False,462
TXN_00005350,2024-12-20 00:03:20.865983,CUST_002194,Premium,2023-04-28 00:03:20.865983,Home & Garden,Plants,2,980.78,0.0634,174.29,2573.98,Latin America,Santiago,Online,Amy Anderson,12,4,2024,Friday,False,602
TXN_00004193,2024-12-20 00:03:20.865983,CUST_000007,Student,2024-03-21 00:03:20.865983,Home & Garden,Kitchen Appliance,1,233.04,0.1201,40.32,295.24,North America,Los Angeles,Online,Jane Lewis,12,4,2024,Friday,False,274
TXN_00001939,2024-12-20 00:03:20.865983,CUST_002126,Standard,2024-04-20 00:03:20.865983,Sports,Yoga Mat,3,160.97,0.0,0.0,670.61,Europe,Rome,Online,Lucy Martin,12,4,2024,Friday,False,244
TXN_00008818,2024-12-20 00:03:20.865983,CUST_002183,Student,2024-02-15 00:03:20.865983,Sports,Team Jersey,2,271.8,0.0,0.0,768.65,Latin America,Buenos Aires,Online,Lisa Martin,12,4,2024,Friday,False,309
TXN_00000190,2024-12-20 00:03:20.865983,CUST_000059,Corporate,2023-08-20 00:03:20.865983,Sports,Exercise Bike,1,313.38,0.0,0.0,420.67,Asia Pacific,Bangkok,Online,Nina Davis,12,4,2024,Friday,False,488
TXN_00003593,2024-12-20 00:03:20.865983,CUST_000710,Corporate,2023-08-24 00:03:20.865983,Books,Self-Help,1,39.39,0.0,0.0,54.54,Europe,Rome,Phone Order,Jane Thomas,12,4,2024,Friday,False,484
TXN_00001555,2024-12-20 00:03:20.865983,CUST_000575,Student,2024-11-22 00:03:20.865983,Sports,Fitness Equipment,3,482.64,0.0,0.0,2005.22,Asia Pacific,Singapore,Retail Store,Steve Anderson,12,4,2024,Friday,False,28
TXN_00009847,2024-12-20 00:03:20.865983,CUST_000669,Student,2024-09-04 00:03:20.865983,Books,Non-Fiction,20,61.07,0.0,0.0,1635.88,North America,New York,Online,Jack Harris,12,4,2024,Friday,False,107
TXN_00005479,2024-12-20 00:03:20.865983,CUST_002410,Standard,2024-05-10 00:03:20.865983,Clothing,Jeans,3,171.14,0.0,0.0,703.79,North America,Houston,Online,Sarah Taylor,12,4,2024,Friday,False,224
TXN_00002777,2024-12-20 00:03:20.865983,CUST_002981,Corporate,2023-06-13 00:03:20.865983,Home & Garden,Bedding,3,748.73,0.0541,166.41,2911.63,Europe,Paris,Retail Store,Steve Lewis,12,4,2024,Friday,False,556
TXN_00003087,2024-12-20 00:03:20.865983,CUST_002684,Standard,2023-04-21 00:03:20.865983,Books,Biography,3,51.13,0.0,0.0,216.22,Latin America,São Paulo,Mobile App,Chris Smith,12,4,2024,Friday,False,609
TXN_00009495,2024-12-20 00:03:20.865983,CUST_000864,Standard,2024-05-24 00:03:20.865983,Books,Self-Help,2,21.97,0.0,0.0,60.26,North America,Chicago,Online,Amy Smith,12,4,2024,Friday,False,210
TXN_00001062,2024-12-20 00:03:20.865983,CUST_000317,Student,2023-01-29 00:03:20.865983,Books,Children's Book,2,67.95,0.0,0.0,193.25,Latin America,Buenos Aires,Mobile App,Chris Taylor,12,4,2024,Friday,False,691
TXN_00003360,2024-12-20 00:03:20.865983,CUST_000436,Standard,2024-10-09 00:03:20.865983,Books,Children's Book,1,68.65,0.0,0.0,99.64,Asia Pacific,Tokyo,Retail Store,Amy Lewis,12,4,2024,Friday,False,72
TXN_00008157,2024-12-20 00:03:20.865983,CUST_001357,Standard,2024-02-13 00:03:20.865983,Clothing,T-Shirt,3,72.06,0.0,0.0,300.5,North America,Houston,Online,Amy Johnson,12,4,2024,Friday,False,311
TXN_00004263,2024-12-21 00:03:20.865983,CUST_000275,Budget,2024-04-09 00:03:20.865983,Books,Biography,1,49.74,0.0,0.0,62.23,North America,New York,Retail Store,Mark Johnson,12,4,2024,Saturday,True,256
TXN_00002740,2024-12-21 00:03:20.865983,CUST_002010,Corporate,2024-05-27 00:03:20.865983,Electronics,Smart Watch,2,1817.64,0.0,0.0,4686.47,Asia Pacific,Mumbai,Retail Store,Amy Davis,12,4,2024,Saturday,True,208
TXN_00007701,2024-12-21 00:03:20.865983,CUST_001089,Student,2024-12-16 00:03:20.865983,Sports,Yoga Mat,1,184.34,0.0,0.0,233.17,North America,Vancouver,Phone Order,Lisa Martin,12,4,2024,Saturday,True,5
TXN_00004697,2024-12-21 00:03:20.865983,CUST_001080,Corporate,2024-01-01 00:03:20.865983,Home & Garden,Furniture,1,574.92,0.0,0.0,725.75,Europe,Amsterdam,Mobile App,Anna Davis,12,4,2024,Saturday,True,355
TXN_00002206,2024-12-21 00:03:20.865983,CUST_002656,Corporate,2024-01-05 00:03:20.865983,Books,Fiction,1,38.31,0.0,0.0,47.75,Latin America,Santiago,Mobile App,Kate Lewis,12,4,2024,Saturday,True,351
TXN_00006436,2024-12-21 00:03:20.865983,CUST_002882,Student,2023-02-23 00:03:20.865983,Home & Garden,Plants,2,843.3,0.0,0.0,2127.6,Asia Pacific,Bangkok,Retail Store,Emma Davis,12,4,2024,Saturday,True,667
TXN_00003608,2024-12-21 00:03:20.865983,CUST_001339,Premium,2023-09-18 00:03:20.865983,Sports,Fitness Equipment,30,160.64,0.0,0.0,6182.36,Latin America,Lima,Mobile App,Mark Rodriguez,12,4,2024,Saturday,True,460
